Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"519177000","2134300","3291","3666.0"
"520511000","2134300","3291","3674.5"
"521590000","2134300","3291","3683.0"
"522670000","2134300","3291","3690.0"
"523749000","2134300","3292","3698.5"
"524835000","2135200","3291","3705.5"
"526171000","2135200","3292","3714.0"
"527256000","2135200","3292","3722.5"
"528336000","2135200","3292","3729.6"
"529415000","2135200","3292","3736.6"
"530495000","2135200","3292","3745.1"
"531829000","2135200","3291","3753.6"
"532909000","2120200","3292","3762.0"
"533993000","2120200","3292","3769.1"
"535073000","2120200","3291","3776.2"
"536152000","2120200","3292","3784.6"
"537487000","2120200","3292","3793.1"
"538566000","2120200","3292","3801.6"
"539646000","2120200","3292","3808.6"
"540726000","2079900","3293","3815.7"
"541807000","2079900","3292","3824.2"
"543142000","2079900","3291","3832.6"
"544226000","2079900","3292","3841.1"
"545307000","2079900","3292","3848.2"
"546386000","2079900","3291","3855.2"
"547466000","2079900","3291","3863.7"
"548801000","2120000","3291","3872.2"
"549880000","2120000","3292","3880.7"
"550959000","2120000","3292","3887.7"
"552039000","2120000","3291","3894.8"
"553119000","2120000","3291","3903.3"
"554461000","2120000","3292","3911.7"
"555541000","2120000","3292","3920.2"
"556619000","2134600","3292","3927.3"
"557700000","2134600","3292","3935.7"
"558779000","2134600","3292","3942.8"
"560114000","2134600","3292","3951.3"
"561194000","2134600","3292","3959.7"
"562273000","2134600","3292","3966.8"
"563352000","2134600","3290","3973.9"
"564437000","2135000","3291","3982.3"
"565772000","2135000","3291","3990.8"
"566852000","2135000","3291","3997.9"
"567933000","2135000","3292","4006.3"
"569017000","2135000","3292","4013.4"
"570096000","2135000","3292","4021.9"
"571431000","2135000","3292","4030.3"
"572511000","2120200","3292","4038.8"
"573590000","2120200","3292","4045.9"
"574674000","2120200","3292","4052.9"
"575754000","2120200","3292","4061.4"
"577089000","2120200","3292","4069.9"
"578169000","2120200","3292","4078.4"
"579248000","2120200","3292","4085.4"
"580327000","2080200","3291","4092.5"
"581407000","2080200","3292","4101.0"
"582741000","2080200","3291","4109.4"
"583826000","2080200","3291","4117.9"
"584907000","2080200","3292","4125.0"
"585986000","2080200","3291","4132.0"
"587067000","2080200","3291","4140.5"
"588402000","2119900","3291","4149.0"
"589482000","2119900","3291","4157.5"
"590562000","2119900","3291","4164.5"
"591642000","2119900","3291","4171.6"
"592721000","2119900","3291","4180.0"
"594061000","2119900","3291","4188.5"
"595141000","2119900","3291","4197.0"
"596221000","2134600","3291","4204.1"
"597301000","2134600","3291","4211.1"
"598381000","2134600","3292","4219.6"
"599716000","2134600","3292","4228.1"
"600795000","2134600","3292","4235.1"
"601875000","2134600","3292","4243.6"
"602954000","2134600","3292","4250.6"
"604040000","2134500","3292","4259.1"
"605375000","2134500","3292","4267.6"
"606456000","2134500","3292","4276.1"
"607535000","2134500","3292","4283.1"
"608614000","2134500","3292","4290.2"
"609695000","2134500","3292","4298.7"
"611034000","2134500","3292","4307.1"
"612114000","2120000","3292","4315.6"
"613194000","2120000","3292","4322.7"
"614279000","2120000","3291","4329.7"
"615358000","2120000","3291","4338.2"
"616694000","2120000","3291","4346.7"
"617773000","2120000","3291","4355.2"
"618854000","2120000","3292","4362.2"
"619933000","2079500","3292","4369.3"
"621014000","2079500","3292","4377.8"
"622347000","2079500","3292","4386.2"
"623427000","2079500","3291","4394.7"
"624513000","2079500","3291","4401.8"
"625592000","2079500","3291","4408.8"
"626672000","2079500","3291","4417.3"
"628008000","2120000","3291","4425.8"
"629087000","2120000","3291","4434.2"
"630166000","2120000","3291","4441.3"
"631246000","2120000","3290","4448.4"
"632325000","2120000","3291","4456.8"
"633659000","2120000","3291","4465.3"
"634746000","2120000","3291","4473.8"
"635826000","2134800","3291","4480.8"
"636905000","2134800","3291","4487.9"
"637984000","2134800","3291","4496.4"
"639320000","2134800","3291","4504.8"
"640400000","2134800","3291","4513.3"
"641479000","2134800","3291","4520.4"
"642557000","2134800","3292","4527.4"
"643637000","2136800","3291","4535.9"
"644977000","2136800","3291","4544.4"
"646057000","2136800","3291","4552.9"
"647137000","2136800","3291","4559.9"
"648217000","2136800","3291","4567.0"
"649296000","2136800","3291","4575.5"
"650632000","2136800","3291","4583.9"
"651711000","2066700","3290","4591.0"
"652795000","2066700","3291","4599.5"
"653881000","2066700","3291","4606.5"
"654961000","2066700","3291","4615.0"
"656296000","2066700","3291","4623.5"
"657375000","2066700","3291","4632.0"
"658454000","2066700","3291","4639.0"
"659533000","2133900","3291","4646.1"
"660612000","2133900","3291","4654.5"
"661947000","2133900","3291","4663.0"
"663027000","2133900","3291","4671.5"
"664112000","2133900","3291","4678.5"
"665192000","2133900","3290","4685.6"
"666271000","2133900","3291","4694.1"
"667606000","2120400","3291","4702.6"
"668685000","2120400","3291","4711.0"
"669765000","2120400","3291","4718.1"
"670845000","2120400","3291","4725.1"
"671925000","2120400","3291","4733.6"
"673259000","2120400","3291","4742.1"
"674344000","2120400","3291","4750.6"
"675423000","2135000","3291","4757.6"
"676502000","2135000","3291","4764.7"
"677581000","2135000","3291","4773.2"
"678916000","2135000","3290","4781.6"
"679996000","2135000","3290","4790.1"
"681076000","2135000","3291","4797.2"
"682156000","2135000","3291","4804.2"
"683236000","2136200","3291","4812.7"
"684577000","2136200","3291","4821.2"
"685657000","2136200","3291","4829.7"
"686737000","2136200","3291","4836.7"
"687816000","2136200","3291","4843.8"
"688895000","2136200","3291","4852.3"
"690230000","2136200","3291","4860.7"
"691310000","2120200","3291","4869.2"
"692390000","2120200","3291","4876.3"
"693469000","2120200","3291","4883.3"
"694559000","2120200","3291","4891.8"
"695895000","2120200","3291","4900.3"
"696974000","2120200","3291","4908.7"
"698054000","2120200","3291","4915.8"
"699133000","2078500","3290","4922.9"
"700212000","2078500","3291","4931.3"
"701547000","2078500","3291","4939.8"
"702627000","2078500","3291","4948.3"
"703708000","2078500","3291","4955.3"
"704794000","2078500","3291","4962.4"
"705874000","2078500","3291","4970.9"
"707209000","2119500","3291","4979.3"
"708289000","2119500","3292","4987.8"
"709368000","2119500","3291","4994.9"
"710448000","2119500","3291","5001.9"
"711528000","2119500","3291","5010.4"
"712862000","2119500","3291","5018.9"
"713947000","2119500","3291","5025.9"
"715027000","2134800","3291","5034.4"
"716106000","2134800","3290","5041.5"
"717186000","2134800","3291","5048.5"
"718522000","2134800","3292","5058.4"
"719602000","2134800","3291","5065.5"
"720682000","2134800","3291","5074.0"
"721762000","2134800","3291","5081.0"
"722842000","2135900","3292","5089.5"
"724182000","2135900","3292","5098.0"
"725263000","2135900","3292","5106.4"
"726342000","2135900","3292","5113.5"
"727421000","2135900","3292","5120.6"
"728502000","2135900","3292","5129.0"
"729837000","2135900","3292","5137.5"
"730916000","2066700","3291","5144.6"
"731995000","2066700","3292","5153.0"
"733074000","2066700","3292","5160.1"
"734159000","2066700","3291","5167.2"
"735494000","2066700","3292","5177.1"
"736578000","2066700","3291","5184.1"
"737658000","2066700","3292","5192.6"
"738737000","2133900","3292","5199.6"
"739818000","2133900","3292","5206.7"
"741153000","2133900","3292","5216.6"
"742232000","2133900","3291","5223.7"
"743312000","2133900","3291","5232.1"
"744397000","2133900","3292","5239.2"
"745476000","2133900","3292","5247.7"
"746811000","2120200","3292","5256.1"
"747890000","2120200","3291","5263.2"
"748970000","2120200","3291","5271.7"
"750049000","2120200","3292","5278.7"
"751130000","2120200","3292","5285.8"
"752465000","2120200","3292","5295.7"
"753544000","2120200","3292","5302.7"
"754630000","2134600","3292","5311.2"
"755709000","2134600","3292","5318.3"
"756788000","2134600","3292","5326.8"
"758124000","2134600","3292","5335.2"
"759203000","2134600","3292","5343.7"
"760282000","2134600","3292","5350.8"
"761362000","2134600","3292","5357.8"
"762442000","2136400","3292","5366.3"
"763777000","2136400","3292","5374.8"
"764863000","2136400","3291","5381.8"
"765944000","2136400","3292","5390.3"
"767021000","2136400","3292","5397.4"
"768101000","2136400","3291","5404.4"
"769436000","2136400","3292","5414.3"
"770516000","2066800","3291","5421.4"
"771595000","2066800","3291","5429.8"
"772676000","2066800","3292","5436.9"
"773755000","2066800","3291","5445.4"
"775097000","2066800","3291","5453.8"
"776177000","2066800","3292","5462.3"
"777256000","2066800","3292","5469.4"
"778340000","2133100","3292","5476.4"
"779419000","2133100","3292","5484.9"
"780754000","2133100","3292","5493.4"
"781834000","2133100","3291","5500.4"
"782914000","2133100","3291","5508.9"
"783999000","2133100","3291","5516.0"
"785079000","2133100","3291","5523.0"
"786415000","2120000","3291","5532.9"
"787494000","2120000","3292","5540.0"
"788573000","2120000","3291","5548.5"
"789652000","2120000","3291","5555.5"
"790732000","2120000","3292","5564.0"
"792067000","2120000","3292","5572.5"
"793146000","2120000","3292","5579.5"
"794231000","2135400","3292","5588.0"
"795311000","2135400","3292","5595.1"
"796391000","2135400","3291","5602.1"
"797727000","2135400","3291","5612.0"
"798806000","2135400","3291","5619.1"
"799885000","2135400","3291","5627.5"
"800964000","2135400","3292","5634.6"
"802044000","2081100","3291","5641.7"
"803378000","2081100","3291","5651.6"
"804465000","2081100","3291","5658.6"
"805544000","2081100","3291","5667.1"
"806623000","2081100","3291","5674.1"
"807703000","2081100","3291","5682.6"
"809037000","2081100","3291","5691.1"
"810115000","2120900","3291","5698.2"
"811196000","2120900","3291","5706.6"
"812276000","2120900","3291","5713.7"
"813356000","2120900","3291","5720.7"
"814697000","2120900","3291","5730.6"
"815777000","2120900","3291","5737.7"
"816856000","2120900","3291","5746.2"
"817936000","2134100","3291","5753.2"
"819016000","2134100","3290","5760.3"
"820356000","2134100","3290","5770.2"
"821437000","2134100","3291","5777.2"
"822517000","2134100","3290","5785.7"
"823596000","2134100","3290","5792.8"
"824682000","2134100","3291","5799.8"
"826017000","2118300","3291","5809.7"
"827097000","2118300","3291","5816.8"
"828175000","2118300","3291","5825.3"
"829255000","2118300","3291","5832.3"
"830335000","2118300","3291","5839.4"
"831671000","2118300","3291","5849.3"
"832751000","2118300","3290","5856.3"
"833836000","2134500","3291","5864.8"
"834916000","2134500","3291","5871.9"
"835995000","2134500","3291","5878.9"
"837329000","2134500","3291","5888.8"
"838410000","2134500","3291","5895.9"
"839490000","2134500","3291","5904.3"
"840570000","2134500","3291","5911.4"
"841649000","2136200","3291","5919.9"
"842984000","2136200","3291","5928.3"
"844070000","2136200","3292","5936.8"
"845150000","2136200","3292","5943.9"
"846230000","2136200","3292","5950.9"
"847309000","2136200","3292","5958.0"
"848644000","2136200","3292","5967.9"
"849725000","2066300","3291","5974.9"
"850805000","2066300","3292","5983.4"
"851885000","2066300","3292","5990.5"
"852964000","2066300","3292","5997.5"
"854305000","2066300","3292","6007.4"
"855386000","2066300","3292","6014.5"
"856466000","2066300","3292","6023.0"
"857546000","2133900","3292","6030.0"
"858626000","2133900","3293","6038.5"
"859960000","2133900","3292","6047.0"
"861041000","2133900","3293","6054.0"
"862125000","2133900","3293","6062.5"
"863205000","2133900","3293","6069.6"
"864290000","2133900","3293","6078.0"
"865626000","2118500","3293","6086.5"
"866705000","2118500","3293","6093.6"
"867786000","2118500","3293","6102.0"
"868865000","2118500","3292","6109.1"
"869944000","2118500","3293","6116.2"
"871278000","2118500","3293","6126.1"
"872358000","2118500","3293","6134.5"
"873438000","2136600","3293","6141.6"
"874523000","2136600","3293","6148.6"
"875604000","2136600","3293","6157.1"
"876939000","2136600","3293","6165.6"
