Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"731616000","2174800","3292","5211.4"
"732695000","2174800","3292","5218.4"
"733774000","2174800","3292","5226.9"
"735108000","2174800","3292","5235.4"
"736187000","2174800","3292","5243.9"
"737273000","2174800","3292","5250.9"
"738352000","2135900","3291","5259.4"
"739431000","2135900","3291","5266.5"
"740765000","2135900","3291","5276.4"
"741845000","2135900","3292","5283.4"
"742924000","2135900","3291","5291.9"
"744003000","2135900","3291","5299.0"
"745082000","2135900","3292","5307.4"
"746416000","2122600","3292","5315.9"
"747501000","2122600","3292","5324.4"
"748580000","2122600","3292","5331.4"
"749659000","2122600","3292","5338.5"
"750738000","2122600","3292","5347.0"
"752072000","2122600","3291","5355.4"
"753151000","2122600","3292","5363.9"
"754231000","2135900","3292","5371.0"
"755310000","2135900","3292","5379.5"
"756393000","2135900","3292","5386.5"
"757733000","2135900","3292","5396.4"
"758812000","2135900","3292","5403.5"
"759892000","2135900","3292","5411.9"
"760971000","2135900","3292","5419.0"
"762050000","2189600","3293","5427.5"
"763385000","2189600","3293","5435.9"
"764464000","2189600","3292","5443.0"
"765542000","2189600","3292","5451.5"
"766622000","2189600","3292","5458.5"
"767708000","2189600","3292","5467.0"
"769042000","2189600","3292","5475.5"
"770121000","2120900","3292","5484.0"
"771200000","2120900","3292","5491.0"
"772279000","2120900","3292","5499.5"
"773358000","2120900","3292","5506.6"
"774692000","2120900","3292","5516.5"
"775770000","2120900","3292","5523.5"
"776848000","2120900","3292","5532.0"
"777933000","2136600","3291","5539.0"
"779012000","2136600","3291","5546.1"
"780345000","2136600","3291","5556.0"
"781424000","2136600","3291","5563.1"
"782504000","2136600","3292","5571.5"
"783584000","2136600","3292","5578.6"
"784664000","2136600","3292","5587.1"
"785998000","2122400","3292","5595.5"
"787077000","2122400","3291","5604.0"
"788162000","2122400","3291","5611.1"
"789241000","2122400","3292","5619.6"
"790320000","2122400","3291","5626.6"
"791654000","2122400","3291","5636.5"
"792731000","2122400","3291","5643.6"
"793810000","2136600","3291","5650.6"
"794891000","2136600","3291","5659.1"
"795970000","2136600","3291","5666.2"
"797310000","2136600","3291","5676.0"
"798395000","2136600","3290","5683.1"
"799474000","2136600","3291","5691.6"
"800553000","2136600","3291","5698.6"
"801631000","2189200","3291","5707.1"
"802966000","2189200","3290","5715.6"
"804044000","2189200","3290","5724.1"
"805122000","2189200","3290","5731.1"
"806200000","2189200","3291","5739.6"
"807284000","2189200","3290","5746.7"
"808619000","2189200","3291","5756.5"
"809698000","2122100","3290","5763.6"
"810777000","2122100","3290","5770.7"
"811856000","2122100","3290","5779.1"
"812935000","2122100","3290","5786.2"
"814270000","2122100","3290","5796.1"
"815350000","2122100","3290","5803.1"
"816429000","2122100","3290","5811.6"
"817515000","2135200","3290","5818.7"
"818594000","2135200","3290","5825.7"
"819928000","2135200","3290","5835.6"
"821008000","2135200","3290","5844.1"
"822086000","2135200","3290","5851.2"
"823165000","2135200","3290","5858.2"
"824245000","2135200","3290","5866.7"
"825579000","2176000","3291","5876.6"
"826659000","2176000","3290","5883.7"
"827744000","2176000","3290","5890.7"
"828824000","2176000","3290","5899.2"
"829903000","2176000","3290","5906.2"
"831238000","2176000","3291","5916.1"
"832317000","2176000","3291","5923.2"
"833396000","2080200","3291","5930.3"
"834475000","2080200","3291","5938.7"
"835554000","2080200","3291","5945.8"
"836889000","2080200","3291","5955.7"
"837973000","2080200","3291","5962.7"
"839053000","2080200","3291","5971.2"
"840137000","2080200","3291","5978.3"
"841216000","2189400","3290","5986.8"
"842550000","2189400","3291","5995.2"
"843629000","2189400","3291","6003.7"
"844708000","2189400","3291","6010.8"
"845787000","2189400","3291","6019.2"
"846866000","2189400","3291","6026.3"
"848206000","2189400","3291","6036.2"
"849286000","2121200","3291","6043.2"
"850365000","2121200","3291","6050.3"
"851445000","2121200","3291","6058.8"
"852524000","2121200","3291","6065.8"
"853858000","2121200","3291","6075.7"
"854938000","2121200","3291","6082.8"
"856016000","2121200","3291","6091.3"
"857101000","2135500","3291","6098.3"
"858180000","2135500","3291","6106.8"
"859514000","2135500","3291","6115.3"
"860593000","2135500","3291","6123.7"
"861671000","2135500","3291","6130.8"
"862751000","2135500","3292","6139.3"
"863830000","2135500","3292","6146.3"
"865163000","2176700","3292","6156.2"
"866242000","2176700","3292","6163.3"
"867328000","2176700","3292","6170.3"
"868407000","2176700","3292","6178.8"
"869486000","2176700","3292","6185.9"
"870822000","2176700","3292","6195.8"
"871901000","2176700","3292","6202.8"
"872979000","2135500","3292","6211.3"
"874057000","2135500","3291","6218.4"
"875136000","2135500","3292","6226.8"
"876470000","2135500","3292","6235.3"
