Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"834591000","2080400","3289","5733.9"
"835670000","2080400","3290","5741.0"
"837004000","2080400","3290","5750.8"
"838088000","2080400","3289","5757.9"
"839167000","2080400","3290","5765.0"
"840248000","2080400","3289","5772.0"
"841327000","2080400","3290","5780.5"
"842662000","2080400","3289","5789.0"
"843741000","2080400","3289","5796.0"
"844820000","2080400","3290","5803.1"
"845899000","2080400","3289","5811.6"
"846978000","2080400","3288","5818.6"
"848319000","2080400","3289","5827.1"
"849398000","2067500","3289","5835.6"
"850483000","2067500","3289","5842.6"
"851563000","2067500","3288","5849.7"
"852642000","2067500","3289","5856.7"
"853976000","2067500","3288","5866.6"
"855055000","2067500","3288","5873.7"
"856134000","2067500","3289","5880.7"
"857213000","2025600","3289","5887.8"
"858297000","2025600","3289","5896.3"
"859631000","2025600","3289","5904.7"
"860710000","2025600","3289","5911.8"
"861790000","2025600","3289","5918.9"
"862870000","2025600","3289","5927.3"
"863949000","2025600","3289","5934.4"
"865282000","2067800","3289","5942.9"
"866361000","2067800","3289","5951.3"
"867441000","2067800","3289","5958.4"
"868526000","2067800","3289","5965.5"
"869605000","2067800","3289","5972.5"
"870939000","2067800","3289","5982.4"
"872018000","2067800","3289","5989.5"
"873097000","2080600","3289","5996.5"
"874176000","2080600","3289","6003.6"
"875256000","2080600","3290","6012.1"
"876591000","2080600","3290","6020.5"
