Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"596208000","2078000","3289","4208.3"
"597287000","2078000","3289","4216.8"
"598368000","2078000","3289","4223.9"
"599703000","2078000","3290","4233.7"
"600784000","2078000","3290","4240.8"
"601861000","2078000","3290","4247.9"
"602940000","2078000","3289","4256.3"
"604021000","2136200","3289","4263.4"
"605361000","2136200","3289","4273.3"
"606441000","2136200","3289","4280.3"
"607520000","2136200","3290","4287.4"
"608600000","2136200","3289","4295.9"
"609679000","2136200","3289","4302.9"
"611015000","2136200","3290","4312.8"
"612096000","2119900","3290","4319.9"
"613175000","2119900","3289","4326.9"
"614261000","2119900","3290","4335.4"
"615340000","2119900","3290","4342.5"
"616674000","2119900","3289","4352.4"
"617753000","2119900","3289","4359.4"
"618833000","2119900","3290","4366.5"
"619914000","2134600","3290","4375.0"
"620994000","2134600","3289","4382.0"
"622329000","2134600","3290","4391.9"
"623408000","2134600","3290","4399.0"
"624493000","2134600","3289","4406.0"
"625572000","2134600","3290","4414.5"
"626652000","2134600","3290","4421.6"
"627987000","2067100","3290","4430.0"
"629067000","2067100","3289","4438.5"
"630147000","2067100","3290","4445.6"
"631227000","2067100","3290","4454.0"
"632307000","2067100","3290","4461.1"
"633642000","2067100","3290","4471.0"
"634732000","2067100","3290","4478.1"
"635811000","2133100","3290","4485.1"
"636892000","2133100","3290","4493.6"
"637971000","2133100","3289","4500.6"
"639306000","2133100","3290","4510.5"
"640386000","2133100","3290","4517.6"
"641465000","2133100","3289","4524.7"
"642544000","2133100","3290","4533.1"
"643624000","2136400","3290","4540.2"
"644965000","2136400","3289","4550.1"
"646044000","2136400","3289","4557.1"
"647124000","2136400","3290","4564.2"
"648204000","2136400","3289","4572.7"
"649284000","2136400","3289","4579.7"
"650618000","2136400","3290","4589.6"
"651699000","2119900","3290","4596.7"
"652777000","2119900","3289","4605.2"
"653856000","2119900","3289","4612.2"
"654942000","2119900","3290","4619.3"
"656279000","2119900","3289","4629.2"
"657359000","2119900","3289","4636.2"
"658438000","2119900","3290","4643.3"
"659518000","2134500","3290","4651.8"
"660598000","2134500","3289","4658.8"
"661934000","2134500","3290","4668.7"
"663013000","2134500","3290","4675.8"
"664092000","2134500","3290","4682.8"
"665178000","2134500","3290","4691.3"
"666257000","2134500","3290","4698.4"
"667592000","2120200","3290","4708.2"
"668673000","2120200","3289","4715.3"
"669753000","2120200","3290","4723.8"
"670832000","2120200","3290","4730.8"
"671912000","2120200","3289","4737.9"
"673246000","2120200","3290","4747.8"
"674332000","2120200","3290","4754.8"
"675413000","2134100","3290","4763.3"
"676497000","2134100","3290","4770.4"
"677577000","2134100","3290","4777.4"
"678912000","2134100","3290","4787.3"
"679992000","2134100","3290","4794.4"
"681071000","2134100","3290","4802.9"
"682151000","2134100","3290","4809.9"
"683232000","2079500","3290","4817.0"
"684572000","2079500","3290","4826.9"
"685652000","2079500","3290","4833.9"
"686732000","2079500","3290","4842.4"
"687812000","2079500","3290","4849.5"
"688891000","2079500","3290","4856.5"
"690227000","2079500","3290","4866.4"
"691306000","2119900","3290","4873.5"
"692387000","2119900","3290","4881.9"
"693466000","2119900","3290","4889.0"
"694552000","2119900","3290","4896.1"
"695887000","2119900","3290","4906.0"
"696967000","2119900","3290","4913.0"
"698047000","2119900","3291","4921.5"
"699126000","2134500","3291","4928.5"
"700206000","2134500","3290","4935.6"
"701541000","2134500","3291","4945.5"
"702620000","2134500","3291","4952.6"
"703701000","2134500","3291","4961.0"
"704786000","2134500","3291","4968.1"
"705865000","2134500","3292","4975.1"
"707200000","2120000","3291","4985.0"
"708279000","2120000","3291","4992.1"
"709359000","2120000","3291","5000.6"
"710438000","2120000","3291","5007.6"
"711517000","2120000","3291","5014.7"
"712853000","2120000","3291","5024.6"
"713933000","2120000","3291","5031.6"
"715018000","2134800","3291","5040.1"
"716097000","2134800","3291","5047.2"
"717177000","2134800","3291","5055.7"
"718516000","2134800","3291","5064.1"
"719594000","2134800","3291","5071.2"
"720674000","2134800","3291","5079.7"
"721753000","2134800","3291","5086.7"
"722833000","2080600","3292","5093.8"
"724174000","2080600","3291","5103.7"
"725254000","2080600","3291","5110.7"
"726334000","2080600","3291","5119.2"
"727413000","2080600","3291","5126.3"
"728492000","2080600","3291","5133.3"
"729827000","2080600","3291","5143.2"
"730906000","2120500","3291","5150.3"
"731986000","2120500","3291","5158.7"
"733066000","2120500","3290","5165.8"
"734152000","2120500","3291","5174.3"
"735486000","2120500","3291","5182.7"
