Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"736417000","2120500","3291","5255.2"
"737496000","2135700","3291","5262.3"
"738576000","2135700","3292","5270.8"
"739655000","2135700","3291","5277.8"
"740989000","2135700","3292","5287.7"
"742067000","2135700","3291","5294.8"
"743151000","2135700","3291","5303.3"
"744231000","2135700","3290","5310.3"
"745309000","2191400","3290","5318.8"
"746643000","2191400","3290","5327.3"
"747723000","2191400","3291","5335.7"
"748803000","2191400","3290","5342.8"
"749881000","2191400","3290","5351.3"
"750965000","2191400","3291","5358.3"
"752300000","2191400","3291","5368.2"
"753384000","2119700","3290","5375.3"
"754464000","2119700","3290","5382.3"
"755543000","2119700","3291","5390.8"
"756623000","2119700","3290","5397.9"
"757958000","2119700","3291","5407.8"
"759038000","2119700","3290","5414.8"
"760118000","2119700","3291","5423.3"
"761198000","2136200","3290","5430.4"
"762278000","2136200","3291","5438.8"
"763618000","2136200","3291","5447.3"
"764698000","2136200","3291","5455.8"
"765777000","2136200","3290","5462.9"
"766856000","2136200","3290","5471.3"
"767937000","2136200","3291","5478.4"
"769271000","2173600","3291","5488.3"
"770351000","2173600","3291","5495.3"
"771430000","2173600","3291","5503.8"
"772515000","2173600","3290","5510.9"
"773594000","2173600","3290","5517.9"
"774929000","2173600","3290","5527.8"
"776009000","2173600","3291","5534.9"
"777089000","2135000","3291","5543.4"
"778169000","2135000","3291","5550.4"
"779249000","2135000","3290","5558.9"
"780583000","2135000","3290","5568.8"
"781662000","2135000","3290","5575.8"
"782746000","2135000","3291","5582.9"
"783825000","2135000","3291","5591.4"
"784905000","2135400","3290","5598.4"
"786240000","2135400","3291","5608.3"
"787320000","2135400","3290","5615.4"
"788399000","2135400","3290","5623.9"
"789479000","2135400","3290","5630.9"
"790558000","2135400","3290","5638.0"
"791928000","2135400","3290","5647.9"
"793013000","2164400","3290","5656.3"
"794093000","2164400","3290","5663.4"
"795172000","2164400","3290","5671.9"
"796252000","2164400","3290","5678.9"
"797587000","2164400","3291","5688.8"
"798667000","2164400","3291","5695.9"
"799747000","2164400","3291","5704.4"
"800825000","2136400","3291","5711.4"
"801903000","2136400","3291","5719.9"
"803244000","2136400","3291","5728.4"
"804323000","2136400","3291","5736.8"
"805402000","2136400","3292","5743.9"
"806481000","2136400","3291","5751.0"
"807562000","2136400","3292","5759.4"
"808897000","2120700","3292","5767.9"
"809976000","2120700","3292","5776.4"
"811056000","2120700","3292","5783.4"
"812135000","2120700","3292","5791.9"
"813221000","2120700","3292","5799.0"
"814555000","2120700","3292","5808.9"
"815635000","2120700","3292","5815.9"
"816715000","2190000","3292","5824.4"
"817795000","2190000","3291","5831.5"
"818874000","2190000","3291","5840.0"
"820208000","2190000","3291","5848.4"
"821288000","2190000","3292","5856.9"
"822373000","2190000","3292","5864.0"
"823450000","2190000","3291","5871.0"
"824531000","2135500","3291","5879.5"
"825864000","2135500","3291","5889.4"
"826943000","2135500","3291","5896.4"
"828022000","2135500","3291","5904.9"
"829102000","2135500","3291","5912.0"
"830181000","2135500","3291","5919.0"
"831516000","2135500","3291","5928.9"
"832602000","2174300","3291","5937.4"
"833681000","2174300","3291","5944.5"
"834764000","2174300","3291","5951.5"
"835844000","2174300","3291","5960.0"
"837179000","2174300","3291","5968.5"
"838259000","2174300","3292","5976.9"
"839339000","2174300","3291","5984.0"
"840418000","2135400","3291","5992.5"
"841497000","2135400","3291","5999.5"
"842837000","2135400","3291","6009.4"
"843917000","2135400","3291","6016.5"
"844997000","2135400","3291","6025.0"
"846077000","2135400","3291","6032.0"
"847156000","2135400","3291","6040.5"
"848490000","2120500","3291","6049.0"
"849569000","2120500","3291","6057.5"
"850649000","2120500","3291","6064.5"
"851727000","2120500","3291","6073.0"
"852812000","2120500","3291","6080.0"
"854147000","2120500","3291","6089.9"
"855226000","2120500","3291","6097.0"
"856306000","2135500","3291","6104.0"
"857386000","2135500","3291","6112.5"
"858465000","2135500","3291","6119.6"
"859800000","2135500","3292","6129.5"
"860880000","2135500","3291","6136.5"
"861959000","2135500","3291","6145.0"
"863043000","2135500","3291","6152.1"
"864123000","2190300","3291","6160.6"
"865459000","2190300","3291","6169.0"
"866538000","2190300","3291","6177.5"
"867618000","2190300","3292","6184.6"
"868698000","2190300","3292","6193.0"
"869778000","2190300","3292","6200.1"
"871112000","2190300","3291","6210.0"
"872192000","2121400","3291","6217.0"
"873277000","2121400","3292","6224.1"
"874357000","2121400","3292","6232.6"
"875437000","2121400","3291","6239.6"
"876776000","2121400","3292","6249.5"
