Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"782991000","2024200","3289","5345.3"
"784070000","2024200","3289","5352.4"
"785155000","2024200","3289","5360.9"
"786490000","2066800","3289","5369.3"
"787570000","2066800","3289","5376.4"
"788650000","2066800","3289","5383.5"
"789730000","2066800","3289","5391.9"
"790810000","2066800","3289","5399.0"
"792145000","2066800","3288","5407.5"
"793224000","2066800","3288","5414.5"
"794309000","2079700","3288","5423.0"
"795389000","2079700","3288","5430.1"
"796473000","2079700","3288","5437.1"
"797809000","2079700","3288","5445.6"
"798889000","2079700","3288","5452.6"
"799969000","2079700","3288","5461.1"
"801049000","2079700","3288","5468.2"
"802129000","2024100","3288","5475.2"
"803464000","2024100","3288","5483.7"
"804549000","2024100","3289","5492.2"
"805629000","2024100","3288","5499.2"
"806709000","2024100","3288","5506.3"
"807789000","2024100","3288","5513.4"
"809125000","2024100","3288","5523.2"
"810204000","2066300","3288","5530.3"
"811284000","2066300","3287","5537.4"
"812363000","2066300","3288","5544.4"
"813443000","2066300","3287","5551.5"
"814784000","2066300","3288","5561.4"
"815863000","2066300","3288","5568.4"
"816943000","2066300","3288","5575.5"
"818022000","2024600","3288","5582.5"
"819103000","2024600","3289","5589.6"
"820438000","2024600","3288","5599.5"
"821516000","2024600","3288","5606.5"
"822597000","2024600","3288","5613.6"
"823676000","2024600","3289","5620.7"
"824761000","2024600","3289","5629.1"
"826096000","2066800","3288","5637.6"
"827176000","2066800","3289","5644.7"
"828256000","2066800","3288","5651.7"
"829336000","2066800","3289","5660.2"
"830415000","2066800","3289","5667.3"
"831750000","2066800","3288","5675.7"
"832829000","2066800","3289","5682.8"
"833910000","2080900","3289","5691.3"
"834996000","2080900","3289","5698.3"
"836076000","2080900","3288","5705.4"
"837410000","2080900","3288","5713.8"
"838494000","2080900","3289","5722.3"
"839574000","2080900","3289","5729.4"
"840653000","2080900","3289","5736.4"
"841734000","2023100","3289","5743.5"
"843068000","2023100","3289","5752.0"
"844148000","2023100","3289","5760.4"
"845233000","2023100","3289","5767.5"
"846313000","2023100","3289","5774.6"
"847392000","2023100","3289","5781.6"
"848728000","2023100","3290","5791.5"
"849807000","2067000","3290","5798.6"
"850887000","2067000","3289","5805.6"
"851967000","2067000","3290","5812.7"
"853048000","2067000","3290","5819.7"
"854389000","2067000","3290","5829.6"
"855468000","2067000","3290","5836.7"
"856548000","2067000","3289","5843.7"
"857627000","2024100","3289","5850.8"
"858707000","2024100","3290","5859.3"
"860042000","2024100","3289","5867.7"
"861122000","2024100","3289","5874.8"
"862202000","2024100","3289","5881.9"
"863281000","2024100","3290","5890.3"
"864367000","2024100","3290","5897.4"
"865702000","2066300","3290","5905.9"
"866782000","2066300","3290","5912.9"
"867862000","2066300","3291","5920.0"
"868943000","2066300","3290","5928.5"
"870022000","2066300","3290","5935.5"
"871356000","2066300","3290","5944.0"
"872436000","2066300","3290","5951.0"
"873516000","2081100","3291","5959.5"
"874602000","2081100","3290","5966.6"
"875682000","2081100","3290","5973.6"
"877016000","2081100","3290","5982.1"
"878097000","2081100","3291","5990.6"
